,created,user_location,tweet_text,username,all_hashtags,refine_text,text_length
279,11/9/2020 3:28,Pune Maharashtra India,"b'\xf0\x9f\x97\xa3 ""It was a season of fine lines""  Kane Williamson sums up @SunRisers\' #IPL2020 season \xf0\x9f\x8f\x8f  Do you agree, #SRH fans? https://t.co/sNj9hnABny'",b'ESPNcricinfo',"['IPL2020', 'SRH']",season fine line kane williamson sum season xfxfxfxf agree fan,18
280,11/9/2020 3:28,Trivandrum,"b'It\'s so ironic that in the new Mumbai v/s Delhi fight, Mumbai\'s gonna use the line ""Tu jaanta hai mera baap kon hai!!!""  @delhichatter @sagarcasm @terriblydank @terriblytiny @Bhuvan_Bam @BollywoodMemers @KyaUkhaadLega @MumbaiMirror @thetanmay @memelords5 #IPL2020'",b'sarcasadic',['IPL2020'],ironic new mumbai v delhi fight mumbai gonna line tu jaanta hai mera baap kon hai,23
281,11/9/2020 3:28,"Madhubani, India",b'Start with a #prediction #IPL2020 #DelhiCapitals vs #MumbaiIndians #DC deserve to win on 3 counts #fairly young team lead by young captain #disciplined performance bith with ball and bat #Trivia last time a team won in #IPL outside India was DC #DeccanChargers',b'dvijah',"['prediction', 'IPL2020', 'DelhiCapitals', 'MumbaiIndians', 'DC', 'fairly', 'disciplined', 'Trivia', 'IPL', 'DeccanChargers']",start v deserve win count young team lead young captain performance bith ball bat last time team outside india dc,31
282,11/9/2020 3:28,"New Delhi, India",b'So #DC will create history tomorrow \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e  #IPL2020 #MIvsDC https://t.co/ZNZnmF7vMj',b'itsme_rrr9438',"['DC', 'IPL2020', 'MIvsDC']",create history tomorrow xfxfxxexfxfxxexfxfxxe,6
283,11/9/2020 3:26,NA,"b'Last Time (2019) #MI played Vth #CSK.  #MI dominated the #CSK Team Vth 4-0  Now again same scenario happened Vth #DC too for last ""3"" games #MI Won 3 in 3.  Will #MI makes 4 in 4 &amp; win the #IPL2020???'",b'VarmaCultFan',"['MI', 'CSK', 'MI', 'CSK', 'DC', 'MI', 'MI', 'IPL2020']",last time played vth dominated team vth scenario happened vth last game make win,26
284,11/9/2020 3:26,NA,b'.@KagisoRabada25 regained the purple cap from @Jaspritbumrah93 as the seesaw battle for top wicket-taker continues. #IPL2020 #PurpleCap #DCvSRH #DCvsMI #IPL2020final  https://t.co/TwnOgXNuwQ',b'mykhelcom',"['IPL2020', 'PurpleCap', 'DCvSRH', 'DCvsMI', 'IPL2020final']",regained purple cap seesaw battle top wickettaker continues,13
285,11/9/2020 3:26,NA,"b""Today's picks: BIOCON CIPLA ITC INDIA GLYCOL   #Mondaythoughts #investingnews #investing #investors #stocks #Nifty #Banknifty #StockMarket #IndianArmy #COVID19 #NASDAQ #banking #StocksToTrade #TradingView #Investment #quotes #IPL2020 #USElection #USPresidentialElections2020""",b'DalalStreet5',"['Mondaythoughts', 'investingnews', 'investing', 'investors', 'stocks', 'Nifty', 'Banknifty', 'StockMarket', 'IndianArmy', 'COVID19', 'NASDAQ', 'banking', 'StocksToTrade', 'TradingView', 'Investment', 'quotes', 'IPL2020', 'USElection', 'USPresidentialElections2020']",today pick biocon cipla itc india glycol,7
286,11/9/2020 3:25,NA,b'#DelhiCapitals enter the Final of #IPL2020 for the first time with a 17-run win over the #Sunrisers Hyderabad. #DCvSRH',b'newsalert24x7',"['DelhiCapitals', 'IPL2020', 'Sunrisers', 'DCvSRH']",enter first time run win hyderabad,15
287,11/9/2020 3:24,"New Delhi, India",b'Congratulations @DelhiCapitals on your first final...  Win it ! #IPL2020',b'achgunners',['IPL2020'],congratulation first win,7
288,11/9/2020 3:24,NA,b'#IPL2020 #OrangeCap #PurpleCap  Who do you think will end up with the top honours?  https://t.co/EabsmEZF7i',b'indiacom',"['IPL2020', 'OrangeCap', 'PurpleCap']",think end top honour,11
289,11/9/2020 3:24,NA,b'#IPL2020 @DelhiCapitals should keep in check their emotions in the final. This is their soft point. Be strong mentally. This is the closest you can get and nail it. I personally want @DelhiCapitals to win the cup. Best wishes to @ShreyasIyer15 &amp; Co.',b'HateAjit',['IPL2020'],keep check emotion soft point strong mentally closest get nail personally want win cup best wish co,39
290,11/9/2020 3:24,"Lucknow, India",b'#IPLonMC | Delhi needed someone to perform extremely well to make it to IPL finals for the 1st time &amp; it was Marcus Stoinis who rose to the occasion \xf0\x9f\x8f\x8f.  #DelhiCapitals #Sunrisers #DCvsSRH #IPL2020 #IPL  https://t.co/2XNxDdAemZ',b'moneycontrolcom',"['IPLonMC', 'DelhiCapitals', 'Sunrisers', 'DCvsSRH', 'IPL2020', 'IPL']",delhi needed someone perform extremely well make final st time marcus stoinis rose occasion xfxfxfxf,28
291,11/9/2020 3:23,NA,b'Give me one reason to hate #KaneWilliamson  No words to describe the legend #KaneWilliamson  #SRH  #IPL2020 #DCvSRH',b'D_Divyesh_37',"['KaneWilliamson', 'KaneWilliamson', 'SRH', 'IPL2020', 'DCvSRH']",give one reason hate word describe legend,12
292,11/9/2020 3:23,India,"b""@iamsrk has a special appearance   in @aamir_khan 's film   #ShahRukhKhan apparently shot for his cameo scene in #AamirKhan 's #LaalSinghChaddha before he left for #IPL2020  in UAE https://t.co/UvrsXbc0CJ""",b'imshiva17',"['ShahRukhKhan', 'AamirKhan', 'LaalSinghChaddha', 'IPL2020']",special appearance film apparently shot cameo scene left uae,21
293,11/9/2020 3:23,NA,b'@joy_ebike @joy_ebike  MUMBAI INDIANS WILL WIN   #IPLContest2020 #IPL2020 #JoyEbike  JOIN @abha_mishra19  @GoldQueenie4  @satyapaljain_86  @mysterioussu  @chilled_Sup',b'SATYABRATAKAR2',"['IPLContest2020', 'IPL2020', 'JoyEbike']",mumbai indian win join,5
294,11/9/2020 3:23,"Hyderabad, India","b'QDK:- 483 Runs Ishan:- 483 Runs SKY:- 461 Runs Hardik:- 278 Runs #Rohit:- 264 "" Pollard:- 259 "" &amp; 4 wickets Bumrah:- 27 wckts. Boult:- 22 "" R. Chahar:- 15 "" Krunal:- 108 Runs &amp; 6 wickets.          Win this IPL Tittle @mipaltan At any Cost.\xf0\x9f\x98\xad\xf0\x9f\x99\x8f   #IPL2020 #Believe #MIvsDC'",b'LoyalRohitFan_',"['Rohit', 'IPL2020', 'Believe', 'MIvsDC']",qdk run ishan run sky run hardik run pollard wicket bumrah wckts boult chahar krunal run wicket win tittle costxfxfxxadxfxfxxf,27
295,11/9/2020 3:23,NA,"b'Wow .. bang on. #DCvsSRH @RickyPonting @ajinkyarahane88 @SDhawan25 @ShreyasIyer15 #IPL2020\xc2\xa0interesting that their 3 successful players (so far) came to the party - Gabbar, Stoinis n Rabada ... repeat now on 10th'",b'vivekpunekar',"['DCvsSRH', 'IPL2020']",wow bang xcxainteresting successful player far came party gabbar stoinis n rabada repeat,22
296,11/9/2020 3:22,Chennai,b'@DelhiCapitals Congratulations and you will be the Champion of #IPL2020   #IPL2020final',b'shameemalam1',"['IPL2020', 'IPL2020final']",congratulation champion,8
297,11/9/2020 3:22,NA,b'#BREAKING   #IPL2020 Ex-Mumbai Cricketer Arrested for Involvement in IPL Betting  https://t.co/w755iKTFvE',b'cricketnext',"['BREAKING', 'IPL2020']",exmumbai cricketer arrested involvement betting,8
298,11/9/2020 3:22,"New Delhi, India",b'T-39 YYYAAAYYYYY!!!!! @DelhiCapitals won All the best for finals. @mipaltan  #finals #DelhiCapitals #IPL2020 #MIvsDC #MumbaiIndians',b'thakur_rishabh5',"['finals', 'DelhiCapitals', 'IPL2020', 'MIvsDC', 'MumbaiIndians']",yyyaaayyyyy best final,8
299,11/9/2020 3:21,Chennai Engira Madras,b'Which team win #IPL2020 Final.. #MIvsDC #YehHaiNayiDilli #Yellove #PlayBold #SaddaPunjab #kkrhaitaiyaar #OrangeArmy #RoyalsFamily #OneFamily #Dream11IPL',b'Chiku84198261',"['IPL2020', 'MIvsDC', 'YehHaiNayiDilli', 'Yellove', 'PlayBold', 'SaddaPunjab', 'kkrhaitaiyaar', 'OrangeArmy', 'RoyalsFamily', 'OneFamily', 'Dream11IPL']",team win,4
300,11/9/2020 3:21,Canada,"b""#DelhiCapitals into #IPL2020 Finals \xf0\x9f\x8f\x86\xf0\x9f\x98\x8d\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3  Guy's For the first time! We are into finals \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9  @Twood_VIP @AyushAsh99_23 @kumarvinayak27 @Santhosh_pspk_ @Sai51871476 https://t.co/9AAh52qZHK""",b'Twood_VIP',"['DelhiCapitals', 'IPL2020']",final xfxfxfxxfxfxxdxfxfxaxbxfxfxaxb guy first time final xfxfxaxaxfxfxaxa,13
301,11/9/2020 3:21,United States,"b""#IPL2020 should @mipaltan change it's captain for the final to retain the cup?""",b'HateAjit',['IPL2020'],change captain retain cup,11
302,11/9/2020 3:20,NA,"b""Hi Good Morning to all... I'm Die Hard Fan Of SRH Team \xf0\x9f\xa7\xa1\xf0\x9f\x99\x8f\xf0\x9f\x91\x8c Our Boys Bounce Back Stronger 2021  @SunRisers @davidwarner31 @jbairstow21 @IPL @srhfansofficial @Sunrisers_FC_ @BhuviOfficial @VVSLaxman281 @BLACKCAPS #KaneWilliamson #IPL2020 https://t.co/8ycgkYrL1M""",b'SudhirRishi2',"['KaneWilliamson', 'IPL2020']",hi good morning im die hard fan srh team xfxfxaxaxfxfxxfxfxfxxc boy bounce back stronger,18
303,11/9/2020 3:20,India,b'#DC has never won #MI in IPL 2020. They lost in all the previous instances against #MI. #IPL2020',b'ItsGDTweets',"['DC', 'MI', 'MI', 'IPL2020']",never lost previous instance,13
304,11/9/2020 3:20,"Mumbai, India",b'#IPL2020 congratulations #DelhiCapitals for quality first time in finals #Shikardhawan #MIvsDC #RohitSharma',b'nationalchanne2',"['IPL2020', 'DelhiCapitals', 'Shikardhawan', 'MIvsDC', 'RohitSharma']",congratulation quality first time final,7
305,11/9/2020 3:20,"New Delhi, India","b""Trophies don't deserve #ABDevilliers &amp; #KaneWilliamson  Don't know which trophy  will win These legends. #IPL2020 #IPLinUAE https://t.co/EKjcL8FVMV""",b'amankum32420949',"['ABDevilliers', 'KaneWilliamson', 'IPL2020', 'IPLinUAE']",trophy dont deserve dont know trophy win legend,12
306,11/9/2020 3:20,Pune,b'Western province #DCvSRH #COVID19 jungkook #StaySafe #Colombo #IPL2020 https://t.co/gaGpWA9p55',b'donnyankles',"['DCvSRH', 'COVID19', 'StaySafe', 'Colombo', 'IPL2020']",western province jungkook,3
307,11/9/2020 3:17,"Madurai South, India",b'#DCvsSRH #IPL2020   Kagiso Rabada surpasses Morne Morkel to create new record for @DelhiCapitals  after 4-wicket haul against @SunRisers   READ: https://t.co/MhTUEWxCeE https://t.co/sMmyxdz9WZ',b'timesnowsports',"['DCvsSRH', 'IPL2020']",kagiso rabada surpasses morne morkel create new record wicket haul read,15
308,11/9/2020 3:17,India,"b'#IPL2020 | #DCvsSRH |   \xe2\x80\x98Best feeling ever,\xe2\x80\x99 Shreyas Iyer \xe2\x80\x98very happy\xe2\x80\x99 with Delhi Capitals\xe2\x80\x99 journey to the finals  https://t.co/1nX5ctZzRB'",b'HTSportsNews',"['IPL2020', 'DCvsSRH']",xexxbest feeling everxexx shreyas iyer xexxvery happyxexx delhi capitalsxexx journey final,14
309,11/9/2020 3:17,NA,b'Most Economical Bowler in IPL.  #IPL #IPLfinal #sportzcraazy #cricket #Matchday  #IPLT20 #IPL2020 #DCvMI #MIVDC #Mostwickets #DelhiDaredevils  https://t.co/5174aJyu5F',b'sportzcraazy',"['IPL', 'IPLfinal', 'sportzcraazy', 'cricket', 'Matchday', 'IPLT20', 'IPL2020', 'DCvMI', 'MIVDC', 'Mostwickets', 'DelhiDaredevils']",economical bowler,5
310,11/9/2020 3:16,"Tamil Nadu, India","b""Delhi records highest single-day Covid spike; Biden set to reverse Trump's policy u-turns; Delhi enters 1st IPL finals &amp; more... #IPL2020 #Biden #DelhiFightsCorona #KamalaHarris  https://t.co/9Mc1hPYGgv https://t.co/unNhl1XbME""",b'editorji',"['IPL2020', 'Biden', 'DelhiFightsCorona', 'KamalaHarris']",delhi record highest singleday covid spike biden set reverse trump policy uturns delhi enters st final,20
311,11/9/2020 3:16,INDIA,b'This is absolutely a delight to watch \xe2\x9d\xa4\xef\xb8\x8f @IPL #IPL2020 https://t.co/5XocULdXuK',b'I_Rahul_Pandey_',['IPL2020'],absolutely delight watch xexdxaxefxbxf,8
312,11/9/2020 3:14,"Colombo, Sri Lanka",b'Win Or Loose... Sunrisers Hyderabad can be Proud\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc of how they fought throughout this #IPL2020 Will be eagerly waiting to watch #SRH again next season\xe2\x99\xa5\xef\xb8\x8f https://t.co/YChASajT3y',b'sreedharredd',"['IPL2020', 'SRH']",win loose sunrisers hyderabad proudxfxfxxfxfxfxfxbc fought throughout eagerly waiting watch next seasonxexxaxefxbxf,23
313,11/9/2020 3:13,"New Delhi, India","b'Ab de Villiers Pens Heartfelt Note After RCB\xe2\x80\x99s Ouster in IPL 2020, Says \xe2\x80\x98Created Memories That Will Last Forever\xe2\x80\x99 @ABdeVilliers17 #ABDevilliers #Dream11IPL #IPL2020 #IPL13 #PlayBold  #WeAreChallengers #NewDecadeNewRCB #RCB   https://t.co/QSy7y2vMFd'",b'latestly',"['ABDevilliers', 'Dream11IPL', 'IPL2020', 'IPL13', 'PlayBold', 'WeAreChallengers', 'NewDecadeNewRCB', 'RCB']",ab de villiers pen heartfelt note rcbxexxs ouster say xexxcreated memory last foreverxexx,18
314,11/9/2020 3:12,NA,"b'JUST IN :- Varun Chakravarthy\xc2\xa0is carrying a shoulder injury (labrum tear) which required surgery but he opted out of it because he wanted to play #IPL2020 , he is now rehabing. #Cricket #MIvsDC'",b'cric_utkarsh_',"['IPL2020', 'Cricket', 'MIvsDC']",varun chakravarthyxcxais carrying shoulder injury labrum tear required surgery opted wanted play rehabing,28
315,11/9/2020 3:11,India,"b""Time for Dream11 ipl2020 team : KL Rahul Paddikal S.Yadav AB Devillers Stoinis Tewatia Rashid khan Cummins Archer T.Natarajan Bumrah    12th man : Trent Boult   Well, that's mine and what about yours?? #IPL2020 #Dream11IPL  #IPL2020playoffs @Dream11""",b'LakshmanLee58',"['IPL2020', 'Dream11IPL', 'IPL2020playoffs']",time dream team kl rahul paddikal syadav ab devillers stoinis tewatia rashid khan cummins archer tnatarajan bumrah man trent boult well thats mine,30
316,11/9/2020 3:11,"Saket, New Delhi",b'@AbdeFansTrends @ABdeVilliers17 AB-SOLUTE GENIUS!! THE GREATEST EVER! #ABD #ABDeVilliers @ABdeVilliers17 \xf0\x9f\x90\x90 #RCB #MASTER #IPL #IPL2020 #PlayBold https://t.co/aDbBc8kd1m',b'Devanayagam',"['ABD', 'ABDeVilliers', 'RCB', 'MASTER', 'IPL', 'IPL2020', 'PlayBold']",absolute genius greatest ever,6
317,11/9/2020 3:11,"New Delhi, India",b'Wow what a great prediction...we are all shocked \xf0\x9f\x98\x9b\xf0\x9f\x98\x84\xf0\x9f\x98\xb7 #IPL2020 https://t.co/p5YYDrTN1V',b'crikvoice',['IPL2020'],wow great predictionwe shocked xfxfxxbxfxfxxxfxfxxb,9
318,11/9/2020 3:11,"Colombo, Sri Lanka",b'Can @DelhiCapitals do what @mipaltan did in 2017???\xf0\x9f\xa4\xb7\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94  P.S: #MI lost both group stage and Q1 against #Punesupergiants but won in the finals against them \xf0\x9f\x98\x84\xf0\x9f\x98\x84  You know what I mean \xf0\x9f\x98\x89\xf0\x9f\x98\x86\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x82 . . @IPL #MIvsDC #IPL2020 #10thnov',b'Ojas_Naik_2000',"['MI', 'Punesupergiants', 'MIvsDC', 'IPL2020', '10thnov']",xfxfxaxbxfxfxxxfxfxxxfxfxaxxfxfxaxxfxfxax p lost group stage q final xfxfxxxfxfxx know mean xfxfxxxfxfxxxfxfxxxfxfxxxfxfxx,28
319,11/9/2020 3:11,"Patna, India",b'Mumbai Indians To face Delhi Capitals In 13th IPL Final https://t.co/HuMR28kp6w #IPL2020 #DelhiCapitals #MumbaiIndians',b'mathrubhuminews',"['IPL2020', 'DelhiCapitals', 'MumbaiIndians']",mumbai indian face delhi capital,10
320,11/9/2020 3:11,World Wide Web,b'@CoffeeCothas Delhi Capitals will win  #Cothas #CothasCoffee #TheRealTasteOfCoffee #TraditionalCoffee #CricketLovers #SRH #IPL2020 #Dream11IPL #DCvSRH #YehHaiNayiDilli  #OrangeArmy #KeepRising  @CoffeeCothas',b'ChinmayK15',"['Cothas', 'CothasCoffee', 'TheRealTasteOfCoffee', 'TraditionalCoffee', 'CricketLovers', 'SRH', 'IPL2020', 'Dream11IPL', 'DCvSRH', 'YehHaiNayiDilli', 'OrangeArmy', 'KeepRising']",delhi capital win,4
321,11/9/2020 3:11,India,b'From now I am a supporter of DC  Till final  @DelhiCapitals  #DelhiCapitals  #YehHaiNayiDilli  #IPL2020',b'RAMMSDIANS',"['DelhiCapitals', 'YehHaiNayiDilli', 'IPL2020']",supporter dc till,10
322,11/9/2020 3:10,Mumbai,b'Happy birthday @PrithviShaw  #IPLfinal #IPL2020 https://t.co/nDsyBdCekt',b'Thenish14',"['IPLfinal', 'IPL2020']",happy birthday,2
323,11/9/2020 3:10,"New Delhi, India",b'Varun Chakravarthy has a labrum tear in his shoulder that doesn\xe2\x80\x99t affect his bowling but hinders his throwing. It\xe2\x80\x99s an injury that he has had for a while but has aggravated as the #IPL2020 progressed.  \xe2\x9c\x8d\xef\xb8\x8f @pdevendra  https://t.co/FBcRWpnact',b'IExpressSports',['IPL2020'],varun chakravarthy labrum tear shoulder doesnxexxt affect bowling hinders throwing itxexxs injury aggravated progressed xexcxdxefxbxf,35
324,11/9/2020 3:10,Worldwide,b'England have @JofraArcher and we have @cricketaakash \xf0\x9f\x99\x8c \xf0\x9f\x92\xaf #IPL2020 #MIvDC https://t.co/gsIcd60DN8',b'rohanjethloja',"['IPL2020', 'MIvDC']",england xfxfxxc xfxfxxaf,7
325,11/9/2020 3:08,"Mumbai, India","b""After Yesterday's Match, #MI having a conversation with #DC  #MIvsDC #DCvsMI #MumbaiIndians  #IPL2020 https://t.co/it6Z2gXKM1""",b'PhoenixMemes13',"['MI', 'DC', 'MIvsDC', 'DCvsMI', 'MumbaiIndians', 'IPL2020']",yesterday match conversation,7
326,11/9/2020 3:08,NA,b'What an incredible talent. Played a key and superb role to take his team all the way to the finals. What a player and what a season this has been to him.  @MStoinis @IPL #IPL2020 #DelhiCapitals #IPLfinal #DCvsSRH',b'raahijonathan',"['IPL2020', 'DelhiCapitals', 'IPLfinal', 'DCvsSRH']",incredible talent played key superb role take team way final player season,32
327,11/9/2020 3:08,"New Delhi, India","b""It's #MumbaiIndians \xf0\x9f\x86\x9a #DelhiCapitals in #IPL2020 Finals  !   What's your feeling  ?   #MI #OneFamily #YehHaiNayiDilli #MIvsDC #IPLfinal""",b'RajAryanTrue',"['MumbaiIndians', 'DelhiCapitals', 'IPL2020', 'MI', 'OneFamily', 'YehHaiNayiDilli', 'MIvsDC', 'IPLfinal']",final whats feeling,7
328,11/9/2020 3:08,"Noida, India",b'Delhi capitals enter into the finals in first time of history  #ipl2020 #ipl #delhicapitals #srh #netitharam #cricket #netitharamnews https://t.co/EczZgFtVEk',b'NetitharamNews',"['ipl2020', 'ipl', 'delhicapitals', 'srh', 'netitharam', 'cricket', 'netitharamnews']",delhi capital enter final first time history,11
329,11/9/2020 3:07,"New Delhi, India",b'#KaneWilliamson legend #Respect #SRH #IPL2020 https://t.co/PHzKgYEYPS',b'biswa_87',"['KaneWilliamson', 'Respect', 'SRH', 'IPL2020']",legend,1
330,11/9/2020 3:07,"Ambala, India",b'True. #IPL2020 https://t.co/bNtVa6bCiW',b'vibhorvats',['IPL2020'],true,1
331,11/9/2020 3:06,"Saket, New Delhi","b'@cricbuzz @7polly7 @My11Circle Team #SRH  had a very great chance of entering the finale but #Samad  and #Williamson  failed to end the game. However, Williamson played like a champion \xf0\x9f\x8f\x86.  #IPL2020 #DCvSRH #India'",b'true__vs__false',"['SRH', 'Samad', 'Williamson', 'IPL2020', 'DCvSRH', 'India']",team great chance entering finale failed end game however williamson played like champion xfxfxfx,24
332,11/9/2020 3:06,NA,"b""#SRHvDC #IPL2020 In a normal IPL year u would expect SRH to win based on DC's history, 2020: https://t.co/bfp3orCsbq""",b'devsd969',"['SRHvDC', 'IPL2020']",normal year would expect srh win based dc history,15
333,11/9/2020 3:06,NA,"b'@MStoinis one mile to go,  to finish off... Dc ipl2020 champions..!! . . #IPL2020 #DCvsMI'",b'nagagopi2703',"['IPL2020', 'DCvsMI']",one mile go finish dc champion,10
334,11/9/2020 3:05,"New Delhi, India",b'@DelhiCapitals Congratulations to #DelhiCapitals  for winning the match  and  reaching the IPL final for the first time.Well played \xf0\x9f\x91\x8f #YehHaiNayiDilli  #FunWithDC \xf0\x9f\x92\x99 #DCvSRH  #Qualifier2  #IPL2020  #Dream11IPL',b'PrasadK98218200',"['DelhiCapitals', 'YehHaiNayiDilli', 'FunWithDC', 'DCvSRH', 'Qualifier2', 'IPL2020', 'Dream11IPL']",congratulation winning match reaching first timewell played,18
335,11/9/2020 3:05,Jaipur,"b""#IPLonMC Qualifier 2 | Delhi vs Sunrisers: Marcus Stoinis' all-round performance \xf0\x9f\x8f\x8f helps Delhi Capitals cruise to finals for the 1st time in IPL history \xf0\x9f\x94\xa5  More Pics \xf0\x9f\x93\xb8: https://t.co/b7TiVR3q6O  #DelhiCapitals #Sunrisers #DCvsSRH #IPL2020 #IPL https://t.co/XBp6818358""",b'moneycontrolcom',"['IPLonMC', 'DelhiCapitals', 'Sunrisers', 'DCvsSRH', 'IPL2020', 'IPL']",qualifier delhi v sunrisers marcus stoinis allround performance xfxfxfxf help delhi capital cruise final st time history pic xfxfxxb,26
336,11/9/2020 3:05,NA,b'This guy #KaneWilliamson was the captain of the under-19 #NewZealand #Cricket team in the year #ViratKohli lifted the U-19 #WorldCup trophy. Please notice the immense difference in their attitude on field.\xf0\x9f\x98\x8e #IPL2020 #IPLfinal #IPL #DCvsMI #MIvsDC #SRHvDC #DCvsSRH https://t.co/c7C8VbD64M',b'KamalikaBasu',"['KaneWilliamson', 'NewZealand', 'Cricket', 'ViratKohli', 'WorldCup', 'IPL2020', 'IPLfinal', 'IPL', 'DCvsMI', 'MIvsDC', 'SRHvDC', 'DCvsSRH']",guy captain team year lifted trophy please notice immense difference attitude fieldxfxfxxe,26
